scenario_id,drop_id,target_id,mpc_id,PathDelay,PathAOD,PathZOD,PathAOA,PathZOA,PathRSS
uma_trp1_h38901_isac_2_targets,2767,5534,4,2.46452902605995e-06,32.0764387379284,137.646520268667,-139.312941266597,125.364232655154,-141.890112080076
uma_trp1_h38901_isac_2_targets,2768,5535,1,1.4710952558385e-06,-172.14060923492,102.465487184295,-172.14060923492,102.465487184295,-96.9096611038215
uma_trp1_h38901_isac_2_targets,2768,5536,1,1.34893597335232e-06,-171.884848262632,101.904513506759,-171.884848262632,101.904513506759,-98.2622762707306
uma_trp1_h38901_isac_2_targets,2768,5536,2,1.37617383514682e-06,-104.686586514869,134.658324642288,-171.884848262632,101.904513506759,-149.148773404284
uma_trp1_h38901_isac_2_targets,2768,5536,3,1.38117857022291e-06,-103.756586514869,134.277428981022,-171.884848262632,101.904513506759,-154.241363245803
uma_trp1_h38901_isac_2_targets,2768,5536,4,1.48621493698913e-06,-107.027586514869,134.392145282339,-171.884848262632,101.904513506759,-149.807684518659
uma_trp1_h38901_isac_2_targets,2768,5536,5,1.37488308222322e-06,170.802018820728,148.543618972104,-171.884848262632,101.904513506759,-121.102687458191
uma_trp1_h38901_isac_2_targets,2769,5537,1,1.35063088728834e-06,-133.595948310757,129.883308835495,-133.595948310757,129.883308835495,-101.791317220745
uma_trp1_h38901_isac_2_targets,2769,5538,1,2.15752561487845e-06,-133.311916575535,132.071183698511,-133.311916575535,132.071183698511,-118.557890529085
uma_trp1_h38901_isac_2_targets,2769,5538,2,2.18716223923835e-06,-88.5532479027349,168.372772331701,-133.311916575535,132.071183698511,-168.0343193396
uma_trp1_h38901_isac_2_targets,2769,5538,3,2.27934845650096e-06,-127.276478549798,145.038164316302,-133.311916575535,132.071183698511,-167.368464344548
uma_trp1_h38901_isac_2_targets,2769,5538,4,2.18608091937282e-06,-144.087416575535,132.054427579759,-133.311916575535,132.071183698511,-143.540857393908
uma_trp1_h38901_isac_2_targets,2769,5538,5,2.23780287972553e-06,-133.311916575535,132.071183698511,-130.029328956026,87.1847823000033,-143.575596466947
uma_trp1_h38901_isac_2_targets,2770,5539,1,1.83446643606821e-06,-145.45984091353,128.98410688406,-145.45984091353,128.98410688406,-108.640041613708
uma_trp1_h38901_isac_2_targets,2770,5539,2,1.97399699238763e-06,-45.0368704638147,165.884078698351,-145.45984091353,128.98410688406,-153.031923379771
uma_trp1_h38901_isac_2_targets,2770,5540,1,2.01671509851502e-06,-145.45984091353,129.136309602832,-145.45984091353,129.136309602832,-113.602209368857
uma_trp1_h38901_isac_2_targets,2770,5540,2,2.04362635474514e-06,69.209808545797,153.72186696478,-145.45984091353,129.136309602832,-158.749675651558
uma_trp1_h38901_isac_2_targets,2770,5540,3,2.08818124240642e-06,70.679308545797,153.710411613956,-145.45984091353,129.136309602832,-139.252179570965
uma_trp1_h38901_isac_2_targets,2771,5541,1,2.31199971416926e-06,-129.618829931898,139.390816782492,-129.618829931898,139.390816782492,-119.554834602856
uma_trp1_h38901_isac_2_targets,2771,5542,1,2.22053245534934e-06,-129.998775988166,139.048646285332,-129.998775988166,139.048646285332,-122.916605653468
uma_trp1_h38901_isac_2_targets,2771,5542,2,2.25054146602366e-06,16.9331961690899,175.452714279225,-129.998775988166,139.048646285332,-161.493708174115
uma_trp1_h38901_isac_2_targets,2771,5542,3,2.25554620109974e-06,14.5921961690899,175.277824513229,-129.998775988166,139.048646285332,-160.870410599785
uma_trp1_h38901_isac_2_targets,2771,5542,4,2.39886652515996e-06,13.7581961690899,175.397192589206,-129.998775988166,139.048646285332,-147.57817009652
uma_trp1_h38901_isac_2_targets,2772,5543,1,1.64474462272753e-06,-133.589486296382,96.7591460641956,-133.589486296382,96.7591460641956,-105.17484429036
uma_trp1_h38901_isac_2_targets,2772,5544,1,1.47784392900249e-06,-133.589486296382,105.741359590407,-133.589486296382,105.741359590407,-112.8722880289
uma_trp1_h38901_isac_2_targets,2772,5544,2,1.5053009625705e-06,-8.00355065538957,153.514569036569,-133.589486296382,105.741359590407,-166.330436463222
uma_trp1_h38901_isac_2_targets,2772,5544,3,1.72896543414183e-06,-133.589486296382,105.741359590407,-92.4105229559902,53.5216344284342,-138.059856915767
uma_trp1_h38901_isac_2_targets,2773,5545,1,2.36000650447953e-06,-137.244586838116,138.91440032477,-137.244586838116,138.91440032477,-118.647912937159
uma_trp1_h38901_isac_2_targets,2773,5546,1,2.34667316954559e-06,-126.859333129743,138.900045516615,-126.859333129743,138.900045516615,-123.941897064186
uma_trp1_h38901_isac_2_targets,2773,5546,2,2.38280110391857e-06,-88.8819268816955,178.824276973568,-126.859333129743,138.900045516615,-162.205576075254
uma_trp1_h38901_isac_2_targets,2773,5546,3,2.38780583899466e-06,-87.4124268816955,178.812821622744,-126.859333129743,138.900045516615,-148.782892726844
uma_trp1_h38901_isac_2_targets,2773,5546,4,2.50079426742029e-06,-81.0609268816955,179.009768275419,-126.859333129743,138.900045516615,-156.664864697386
uma_trp1_h38901_isac_2_targets,2773,5546,5,2.50336445006857e-06,-112.48803875918,165.132994003013,-126.859333129743,138.900045516615,-145.668133672428
uma_trp1_h38901_isac_2_targets,2774,5547,1,2.30950347752219e-06,-145.599930414376,116.102067232078,-145.599930414376,116.102067232078,-108.854812503446
uma_trp1_h38901_isac_2_targets,2774,5548,1,2.67180773356609e-07,-136.462756160307,117.694039333578,-136.462756160306,117.694039333578,-65.7379291558052
uma_trp1_h38901_isac_2_targets,2774,5548,2,6.29651367901894e-07,77.1533866581464,131.395173833258,-136.462756160306,117.694039333578,-87.8217691884456
uma_trp1_h38901_isac_2_targets,2774,5548,3,6.3465610297798e-07,74.5893866581463,131.33009947184,-136.462756160306,117.694039333578,-91.8295776798822
uma_trp1_h38901_isac_2_targets,2774,5548,4,6.39660838054066e-07,73.0483866581463,130.842109125967,-136.462756160306,117.694039333578,-90.1941816555525
uma_trp1_h38901_isac_2_targets,2774,5548,5,2.95703285900645e-07,80.8688866581464,130.526572574329,-136.462756160306,117.694039333578,-97.1656179263302
uma_trp1_h38901_isac_2_targets,2774,5548,6,2.92328525302003e-07,72.0248866581463,130.704213455343,-136.462756160306,117.694039333578,-90.5185710344458
uma_trp1_h38901_isac_2_targets,2775,5549,1,5.88471094215047e-07,-127.188265492716,101.364899226638,-127.188265492716,101.364899226638,-77.4951593363599
uma_trp1_h38901_isac_2_targets,2775,5550,1,1.62654023572104e-06,-147.275943813937,110.825652931445,-147.275943813937,110.825652931445,-105.441266718753
uma_trp1_h38901_isac_2_targets,2775,5550,2,1.65300194776528e-06,88.0712118278972,125.959102784238,-147.275943813937,110.825652931445,-132.035910745796
uma_trp1_h38901_isac_2_targets,2775,5550,3,1.65800668284136e-06,89.0012118278972,125.708840130212,-147.275943813937,110.825652931445,-131.363128710489
uma_trp1_h38901_isac_2_targets,2775,5550,4,1.71200572980449e-06,84.8962118278972,125.903581094219,-147.275943813937,110.825652931445,-153.524367790029
uma_trp1_h38901_isac_2_targets,2775,5550,5,1.74260250749653e-06,12.8995135113014,137.807274166511,-147.275943813937,110.825652931445,-131.255935431833
uma_trp1_h38901_isac_2_targets,2776,5551,1,1.46219667784105e-06,-94.0805106809373,132.222774554702,-94.0805106809373,132.222774554702,-120.215213071126
uma_trp1_h38901_isac_2_targets,2776,5552,1,9.82146417169282e-07,-94.0805106809372,118.560955036713,-94.0805106809372,118.560955036713,-110.060293731207
uma_trp1_h38901_isac_2_targets,2776,5552,2,1.00767496826827e-06,-173.509725329728,133.129682563229,-94.0805106809372,118.560955036713,-122.97302775096
uma_trp1_h38901_isac_2_targets,2776,5552,3,1.01227742305704e-06,-174.532225329728,133.16786306624,-94.0805106809372,118.560955036713,-129.023081764936
uma_trp1_h38901_isac_2_targets,2776,5552,4,3.60777576181033e-06,7.43845170128759,140.123485223983,-94.0805106809372,118.560955036713,-128.577576129033
uma_trp1_h38901_isac_2_targets,2777,5553,1,1.05123443126797e-06,177.451442294967,95.6680193019195,177.451442294967,95.6680193019195,-90.7252339507297
uma_trp1_h38901_isac_2_targets,2777,5554,1,1.08889661979036e-06,177.451442294967,106.11789865724,177.451442294967,106.11789865724,-97.6400756215551
uma_trp1_h38901_isac_2_targets,2777,5554,2,1.1102824406387e-06,9.02716196174759,128.049232076158,177.451442294967,106.11789865724,-147.034240976197
uma_trp1_h38901_isac_2_targets,2777,5554,3,1.14922233830517e-06,18.3400903043761,136.960418165291,177.451442294967,106.11789865724,-146.748790898865
uma_trp1_h38901_isac_2_targets,2777,5554,4,1.10982568597234e-06,177.451442294967,106.11789865724,174.710242294967,108.71839865724,-120.146133346975
uma_trp1_h38901_isac_2_targets,2778,5555,1,2.40744592612273e-06,-170.806057688656,131.697800181827,-170.806057688656,131.697800181827,-115.274251766322
uma_trp1_h38901_isac_2_targets,2778,5556,1,4.72275698672982e-07,178.511169813238,106.534760759881,178.511169813238,106.534760759881,-77.0950806292049
uma_trp1_h38901_isac_2_targets,2778,5556,2,4.88733232432028e-07,-77.8932318173167,144.911652955364,178.511169813238,106.534760759881,-101.633856353412
uma_trp1_h38901_isac_2_targets,2778,5556,3,4.93737967508114e-07,-76.9632318173167,143.738358850979,178.511169813238,106.534760759881,-106.15407833457
uma_trp1_h38901_isac_2_targets,2778,5556,4,4.94156537856162e-07,-75.8122318173167,144.729965828131,178.511169813238,106.534760759881,-105.394951839933
uma_trp1_h38901_isac_2_targets,2778,5556,5,4.96621066219258e-07,-81.0682318173167,144.651353344071,178.511169813238,106.534760759881,-105.598815574936
uma_trp1_h38901_isac_2_targets,2779,5557,1,1.68816402899005e-06,-144.257743401101,127.078908387336,-144.257743401101,127.078908387336,-107.600400865425
uma_trp1_h38901_isac_2_targets,2779,5558,1,1.52032736651166e-06,-144.257743401101,118.15291958295,-144.257743401101,118.15291958295,-109.346295539711
uma_trp1_h38901_isac_2_targets,2779,5558,2,1.54891704311068e-06,-116.280788308194,155.365790933107,-144.257743401101,118.15291958295,-160.398247574481
uma_trp1_h38901_isac_2_targets,2779,5558,3,1.59143158607871e-06,-144.257743401101,118.15291958295,-69.4802824919768,81.4225105635077,-135.085264993992
uma_trp1_h38901_isac_2_targets,2780,5559,1,1.77149613775657e-06,-161.514507843947,146.301278368242,-161.514507843947,146.301278368242,-113.833779551292
uma_trp1_h38901_isac_2_targets,2780,5560,1,1.73454453673788e-06,-170.927282524854,145.835082806829,-170.927282524854,145.835082806829,-120.746916264205
uma_trp1_h38901_isac_2_targets,2780,5560,2,1.75534241153682e-06,24.4189593737986,168.133286568802,-170.927282524854,145.835082806829,-162.621468732657
uma_trp1_h38901_isac_2_targets,2780,5560,3,1.76034714661291e-06,25.8884593737986,168.121831217978,-170.927282524854,145.835082806829,-161.817696841889
uma_trp1_h38901_isac_2_targets,2780,5560,4,1.78316349672789e-06,27.2069593737986,168.057984832019,-170.927282524854,145.835082806829,-159.432936012799
uma_trp1_h38901_isac_2_targets,2780,5560,5,1.77893972194769e-06,28.0763971542093,178.697789441515,-170.927282524854,145.835082806829,-149.877973623799
uma_trp1_h38901_isac_2_targets,2781,5561,1,1.79418572770846e-06,-158.069513678595,98.7514247259006,-158.069513678595,98.7514247259006,-98.4877004476686
uma_trp1_h38901_isac_2_targets,2781,5561,2,1.85133002006307e-06,-14.7105080498617,125.449520248738,-158.069513678595,98.7514247259006,-125.242008706137
uma_trp1_h38901_isac_2_targets,2781,5562,1,1.79969793419716e-06,-158.069513678595,98.7673226279645,-158.069513678595,98.7673226279645,-102.987936682649
uma_trp1_h38901_isac_2_targets,2781,5562,2,1.82364120438181e-06,1.36427652417848,117.901508687811,-158.069513678595,98.7673226279645,-126.212019226396
uma_trp1_h38901_isac_2_targets,2781,5562,3,1.86697668668426e-06,0.341776524178499,117.94006996532,-158.069513678595,98.7673226279645,-128.311058709414
uma_trp1_h38901_isac_2_targets,2781,5562,4,1.87381693992242e-06,88.3007176921758,130.152900110665,-158.069513678595,98.7673226279645,-132.775463063721
uma_trp1_h38901_isac_2_targets,2782,5563,1,2.30536398835629e-06,-134.75035904537,130.890892805173,-134.75035904537,130.890892805173,-113.067393595674
uma_trp1_h38901_isac_2_targets,2782,5564,1,7.27583391131151e-07,-123.152853456935,117.228970667942,-123.152853456935,117.228970667942,-92.5269539713808
uma_trp1_h38901_isac_2_targets,2782,5564,2,7.46315953119496e-07,122.693319598158,126.752001693326,-123.152853456935,117.228970667942,-109.728656970727
uma_trp1_h38901_isac_2_targets,2782,5564,3,7.93466061845633e-07,121.670819598158,126.823545165231,-123.152853456935,117.228970667942,-115.556694699996
uma_trp1_h38901_isac_2_targets,2782,5564,4,1.07973606015614e-06,25.3618410107275,134.757241548978,-123.152853456935,117.228970667942,-114.949324336726
uma_trp1_h38901_isac_2_targets,2783,5565,1,1.34690025196292e-06,-107.523311619968,130.284833678851,-107.523311619968,130.284833678851,-110.893039057068
uma_trp1_h38901_isac_2_targets,2783,5566,1,1.81498086727972e-06,-107.523311619968,131.18328071249,-107.523311619968,131.18328071249,-121.45125599317
uma_trp1_h38901_isac_2_targets,2783,5566,2,1.85713995185173e-06,35.3300966476705,149.759299879948,-107.523311619968,131.18328071249,-135.820272606762
uma_trp1_h38901_isac_2_targets,2783,5566,3,1.95121669255374e-06,34.3075966476706,149.794152132611,-107.523311619968,131.18328071249,-142.168917394036
uma_trp1_h38901_isac_2_targets,2784,5567,1,2.31648548891704e-06,-140.32757488406,120.248728549177,-140.32757488406,120.248728549177,-111.35904725319
uma_trp1_h38901_isac_2_targets,2784,5568,1,2.16903184272849e-07,-140.235097546406,95.5836992727286,-140.235097546406,95.5836992727286,-57.2398641499281
uma_trp1_h38901_isac_2_targets,2784,5568,2,5.79373778818134e-07,73.381045272047,109.327553984312,-140.235097546406,95.5836992727286,-79.5910781783586
uma_trp1_h38901_isac_2_targets,2784,5568,3,5.8437851389422e-07,70.817045272047,109.23327387293,-140.235097546406,95.5836992727286,-83.5157732928975
uma_trp1_h38901_isac_2_targets,2784,5568,4,5.89383248970306e-07,69.276045272047,108.526270636025,-140.235097546406,95.5836992727286,-80.7548171175278
uma_trp1_h38901_isac_2_targets,2784,5568,5,2.45425696816885e-07,77.096545272047,108.069119454128,-140.235097546406,95.5836992727286,-99.4691556177061
uma_trp1_h38901_isac_2_targets,2785,5569,1,1.81822106864971e-06,-145.452227358682,139.013308237532,-145.452227358682,139.013308237532,-112.28157017175
uma_trp1_h38901_isac_2_targets,2785,5570,1,1.80913962476931e-06,-145.452227358682,138.997125114934,-145.452227358682,138.997125114934,-116.622821092371
uma_trp1_h38901_isac_2_targets,2785,5570,2,1.83775707608783e-06,-55.358264482245,156.972977684575,-145.452227358682,138.997125114934,-159.698585694643
uma_trp1_h38901_isac_2_targets,2785,5570,3,1.84276181116392e-06,-53.8887644822451,156.961522333751,-145.452227358682,138.997125114934,-157.966285231521
uma_trp1_h38901_isac_2_targets,2785,5570,4,1.86855582271055e-06,-56.380764482245,157.007829937237,-145.452227358682,138.997125114934,-142.708951419866
uma_trp1_h38901_isac_2_targets,2786,5571,1,1.84459067557736e-06,-149.220414695877,128.401122890326,-149.220414695877,128.401122890326,-107.056139496883
uma_trp1_h38901_isac_2_targets,2786,5571,2,1.91517850665567e-06,-29.0154878587704,166.070998578482,-149.220414695877,128.401122890326,-147.767393412849
uma_trp1_h38901_isac_2_targets,2786,5572,1,2.31625211663567e-06,-155.577390377298,129.183541811216,-155.577390377298,129.183541811216,-115.693580849081
uma_trp1_h38901_isac_2_targets,2786,5572,2,2.33990785502132e-06,32.0888986663118,155.816510384808,-155.577390377298,129.183541811216,-141.602078556082
uma_trp1_h38901_isac_2_targets,2786,5572,3,2.36360770233889e-06,31.0663986663118,155.85136263747,-155.577390377298,129.183541811216,-144.673825966926
uma_trp1_h38901_isac_2_targets,2786,5572,4,2.3862064330062e-06,54.2286539943201,170.020398532671,-155.577390377298,129.183541811216,-143.233588016117
uma_trp1_h38901_isac_2_targets,2787,5573,1,1.28188750371432e-06,177.688646116042,101.360957400937,177.688646116042,101.360957400937,-99.6730533737731
uma_trp1_h38901_isac_2_targets,2787,5574,1,8.52712929420568e-07,177.688646116042,97.7580192308618,177.688646116042,97.7580192308618,-93.9032016070595
uma_trp1_h38901_isac_2_targets,2787,5574,2,8.71095774555191e-07,-47.7329388036557,122.638749803421,177.688646116042,97.7580192308618,-137.829542506698
uma_trp1_h38901_isac_2_targets,2787,5574,3,8.76100509631277e-07,-46.8029388036557,121.694922590593,177.688646116042,97.7580192308618,-133.731224162505
uma_trp1_h38901_isac_2_targets,2787,5574,4,9.07787452598122e-07,-48.7554388036557,122.770189728482,177.688646116042,97.7580192308618,-165.226807037767
uma_trp1_h38901_isac_2_targets,2787,5574,5,8.70665390908418e-07,-50.9079388036557,122.429358265776,177.688646116042,97.7580192308618,-117.794952433803
uma_trp1_h38901_isac_2_targets,2788,5575,1,1.08756871841832e-06,-139.011781172968,166.337815744288,-139.011781172968,166.337815744288,-133.350821898865
uma_trp1_h38901_isac_2_targets,2788,5576,1,3.43782566338125e-07,-139.011781172968,131.034874853247,-139.011781172968,131.034874853247,-72.9160856538246
uma_trp1_h38901_isac_2_targets,2788,5576,2,3.64921066219422e-07,87.5237016484483,136.533419484803,-139.011781172968,131.034874853247,-91.7500050180424
uma_trp1_h38901_isac_2_targets,2788,5576,3,8.81819086416346e-07,86.5012016484483,136.670598248387,-139.011781172968,131.034874853247,-97.3841525484433
uma_trp1_h38901_isac_2_targets,2788,5576,4,3.66334461679121e-07,56.5703119764818,148.981745388638,-139.011781172968,131.034874853247,-107.451699449233
uma_trp1_h38901_isac_2_targets,2789,5577,1,1.8144514062581e-06,-124.966376698079,138.20893024022,-124.966376698079,138.20893024022,-114.759351355588
uma_trp1_h38901_isac_2_targets,2789,5578,1,2.16934259432816e-06,-114.986746841745,146.124189293307,-114.986746841745,146.124189293307,-131.784625884257
uma_trp1_h38901_isac_2_targets,2789,5578,2,2.19866516662657e-06,-13.1390104025016,164.326912055382,-114.986746841745,146.124189293307,-148.658225725033
uma_trp1_h38901_isac_2_targets,2789,5578,3,2.33248328543679e-06,-14.1615104025016,164.361764308045,-114.986746841745,146.124189293307,-149.898212459812
uma_trp1_h38901_isac_2_targets,2790,5579,1,2.03555464797713e-06,-157.155192122401,150.321585066623,-157.155192122401,150.321585066623,-120.764987512131
uma_trp1_h38901_isac_2_targets,2790,5580,1,2.03555464797713e-06,-157.155192122401,150.321585066623,-157.155192122401,150.321585066623,-125.203174025524
uma_trp1_h38901_isac_2_targets,2790,5580,2,2.05683758102964e-06,103.959905203968,168.040990369808,-157.155192122401,150.321585066623,-151.263633980547
uma_trp1_h38901_isac_2_targets,2790,5580,3,2.07588367209339e-06,102.937405203968,168.07584262247,-157.155192122401,150.321585066623,-151.200765539045
uma_trp1_h38901_isac_2_targets,2791,5581,1,1.80358832435229e-06,-168.757039506935,150.31934936397,-168.757039506935,150.31934936397,-119.859589794049
uma_trp1_h38901_isac_2_targets,2791,5582,1,1.14897728418169e-06,-168.384633097118,148.875876644214,-168.384633097118,148.875876644214,-112.81648220391
uma_trp1_h38901_isac_2_targets,2791,5582,2,1.16478193260658e-06,12.8491344334813,177.313629236566,-168.384633097118,148.875876644214,-147.345254633322
uma_trp1_h38901_isac_2_targets,2791,5582,3,1.16978666768267e-06,20.6701344334813,177.499120538417,-168.384633097118,148.875876644214,-136.695571673606
uma_trp1_h38901_isac_2_targets,2791,5582,4,1.17959274452014e-06,45.8015919133928,169.989694425923,-168.384633097118,148.875876644214,-142.012160338865
uma_trp1_h38901_isac_2_targets,2791,5582,5,1.1646082057131e-06,-168.384633097118,148.875876644214,-171.125833097118,151.476376644214,-135.819393192884
uma_trp1_h38901_isac_2_targets,2792,5583,1,6.09502341301245e-07,-99.8238054800674,117.285860199155,-99.8238054800674,117.285860199155,-94.822877894648
uma_trp1_h38901_isac_2_targets,2792,5584,1,6.13931230295007e-07,-112.615696733288,117.699820073801,-112.615696733288,117.699820073801,-96.0005077571663
uma_trp1_h38901_isac_2_targets,2792,5584,2,6.3204284050331e-07,67.4383188483159,138.73031001298,-112.615696733288,117.699820073801,-112.363060422337
uma_trp1_h38901_isac_2_targets,2792,5584,3,6.77097680148535e-07,66.4158188483159,138.821165540172,-112.615696733288,117.699820073801,-118.50266672339
uma_trp1_h38901_isac_2_targets,2793,5585,1,1.63890176512823e-06,-168.708660200131,108.938464660913,-168.708660200131,108.938464660913,-97.7823133048946
uma_trp1_h38901_isac_2_targets,2793,5586,1,1.63890176512823e-06,-156.016447755355,108.938464660913,-156.016447755355,108.938464660913,-100.952584258506
uma_trp1_h38901_isac_2_targets,2793,5586,2,1.66397305379799e-06,71.9514415414076,119.707361416149,-156.016447755355,108.938464660913,-120.643227414521
uma_trp1_h38901_isac_2_targets,2793,5586,3,1.71114657439273e-06,70.9289415414077,119.742213668811,-156.016447755355,108.938464660913,-126.686632611992
uma_trp1_h38901_isac_2_targets,2794,5587,1,1.2215026263095e-06,168.975501103673,90.9005615789794,168.975501103673,90.9005615789794,-103.862006400599
uma_trp1_h38901_isac_2_targets,2794,5588,1,1.21853185827541e-06,159.091238958947,90.6732602413286,159.091238958947,90.6732602413286,-115.659969857654
uma_trp1_h38901_isac_2_targets,2794,5588,2,1.2725236035166e-06,-36.6794663733731,99.2894734411711,159.091238958947,90.6732602413286,-148.385148263324
uma_trp1_h38901_isac_2_targets,2794,5588,3,1.26345716394971e-06,-35.7494663733731,98.2699712817407,159.091238958947,90.6732602413286,-138.362415202632
uma_trp1_h38901_isac_2_targets,2795,5589,1,1.77381408994824e-06,-156.258201806947,95.2480109206341,-156.258201806947,95.2480109206341,-99.0275772475836
uma_trp1_h38901_isac_2_targets,2795,5590,1,1.46688690466756e-06,-140.623467512309,94.1340276498467,-140.623467512309,94.1340276498467,-110.259759541295
uma_trp1_h38901_isac_2_targets,2795,5590,2,1.49277464008501e-06,-19.3288569696653,136.309378103434,-140.623467512309,94.1340276498467,-164.234888563701
uma_trp1_h38901_isac_2_targets,2796,5591,1,9.32220409560257e-07,-154.405774110893,110.971572726897,-154.405774110893,110.971572726897,-80.5649646295237
uma_trp1_h38901_isac_2_targets,2796,5592,1,1.74121523155366e-06,-154.157380953466,115.131049496132,-154.157380953466,115.131049496132,-104.76746910699
uma_trp1_h38901_isac_2_targets,2796,5592,2,1.7673398430006e-06,98.0698500604909,124.540228414517,-154.157380953466,115.131049496132,-126.789585467579
uma_trp1_h38901_isac_2_targets,2796,5592,3,1.79606944219557e-06,97.0473500604909,124.575080667179,-154.157380953466,115.131049496132,-135.756781031425
uma_trp1_h38901_isac_2_targets,2797,5593,1,1.34194999346612e-06,-152.328288740653,92.6461217142356,-152.328288740653,92.6461217142356,-96.2067612127809
uma_trp1_h38901_isac_2_targets,2797,5594,1,1.77158988641512e-06,-152.328288740653,94.5600762533747,-152.328288740653,94.5600762533747,-106.167290584247
uma_trp1_h38901_isac_2_targets,2797,5594,2,1.79732512555616e-06,99.078101942794,120.796140159929,-152.328288740653,94.5600762533747,-140.379641113441
uma_trp1_h38901_isac_2_targets,2797,5594,3,1.80232986063224e-06,98.055601942794,120.857828614547,-152.328288740653,94.5600762533747,-150.455357341268
uma_trp1_h38901_isac_2_targets,2798,5595,1,1.33119670466271e-06,-153.343377534519,115.045805963101,-153.343377534519,115.045805963101,-96.7426581821091
uma_trp1_h38901_isac_2_targets,2798,5596,1,1.01977649349305e-06,-153.343377534519,113.156109920097,-153.343377534519,113.156109920097,-86.746466835153
uma_trp1_h38901_isac_2_targets,2798,5596,2,1.03879314920581e-06,100.842559639185,131.419931095159,-153.343377534519,113.156109920097,-109.008285386061
uma_trp1_h38901_isac_2_targets,2798,5596,3,1.0457790943058e-06,99.8200596391849,131.465743082199,-153.343377534519,113.156109920097,-117.158963991108
uma_trp1_h38901_isac_2_targets,2799,5597,1,1.53372158310721e-06,-161.782348465341,100.198929206955,-161.782348465341,100.198929206955,-92.1256717262716
uma_trp1_h38901_isac_2_targets,2799,5598,1,1.52892607711948e-06,-161.782348465341,100.283871011901,-161.782348465341,100.283871011901,-96.5178920699034
uma_trp1_h38901_isac_2_targets,2799,5598,2,1.55274990623441e-06,45.5542989202809,115.004969712788,-161.782348465341,100.283871011901,-119.513311921167
uma_trp1_h38901_isac_2_targets,2799,5598,3,1.67942516595308e-06,44.5317989202809,115.052234673665,-161.782348465341,100.283871011901,-124.63702682402
uma_trp1_h38901_isac_2_targets,2800,5599,1,1.11638360349379e-06,-177.402255019451,102.417129781858,-177.402255019451,102.417129781858,-95.2137472764093
uma_trp1_h38901_isac_2_targets,2800,5600,1,1.32370167734213e-06,163.766757302585,124.464052583603,163.766757302585,124.464052583603,-116.232002697969
uma_trp1_h38901_isac_2_targets,2800,5600,2,1.35949268990572e-06,-144.678606635121,142.166437545868,163.766757302585,124.464052583603,-148.899971668525
uma_trp1_h38901_isac_2_targets,2800,5600,3,1.3644974249818e-06,-145.701106635121,142.20128979853,163.766757302585,124.464052583603,-150.122648584273
uma_trp1_h38901_isac_2_targets,2800,5600,4,1.65203405452584e-06,-141.890606635121,142.091135809085,163.766757302585,124.464052583603,-162.509205817279
uma_trp1_h38901_isac_2_targets,2801,5601,1,1.13964658981723e-06,-122.156220083011,124.429573452793,-122.156220083011,124.429573452793,-96.8707306603332
uma_trp1_h38901_isac_2_targets,2801,5602,1,1.37959847487654e-06,-115.979195319991,125.53942921316,-115.979195319991,125.53942921316,-111.850539855096
uma_trp1_h38901_isac_2_targets,2801,5602,2,1.40536332782825e-06,-21.5643986575253,143.183182333504,-115.979195319991,125.53942921316,-132.385982190002
uma_trp1_h38901_isac_2_targets,2801,5602,3,1.53354890973369e-06,-22.5868986575253,143.218034586166,-115.979195319991,125.53942921316,-133.79743746582
uma_trp1_h38901_isac_2_targets,2801,5602,4,1.7522615863036e-06,-163.402612954419,150.913377064436,-115.979195319991,125.53942921316,-136.074205376948
uma_trp1_h38901_isac_2_targets,2801,5602,5,1.75726632137968e-06,-115.979195319991,125.53942921316,-54.4846469495218,99.575524690922,-134.564758518921
uma_trp1_h38901_isac_2_targets,2802,5603,1,1.49011280935263e-06,-146.174470406993,109.035561873478,-146.174470406993,109.035561873478,-101.943665010931
uma_trp1_h38901_isac_2_targets,2802,5604,1,1.49592107660484e-06,-162.493573812869,109.058270329912,-162.493573812869,109.058270329912,-98.2840633989737
uma_trp1_h38901_isac_2_targets,2802,5604,2,1.52018757373715e-06,68.9088135989337,127.168762105693,-162.493573812869,109.058270329912,-124.375184924125
uma_trp1_h38901_isac_2_targets,2802,5604,3,1.54211448173032e-06,67.8863135989337,127.203614358355,-162.493573812869,109.058270329912,-125.60422232207
uma_trp1_h38901_isac_2_targets,2802,5604,4,1.67480843861371e-06,-3.23942970282943,136.862743781609,-162.493573812869,109.058270329912,-125.734190650285
uma_trp1_h38901_isac_2_targets,2803,5605,1,2.10125075642823e-06,-107.408857253352,143.165774487536,-107.408857253352,143.165774487536,-127.511880216892
uma_trp1_h38901_isac_2_targets,2803,5606,1,2.13565226807794e-06,-107.408857253352,143.582665777798,-107.408857253352,143.582665777798,-132.574521419954
uma_trp1_h38901_isac_2_targets,2803,5606,2,2.1700528289009e-06,39.6182024402346,161.07446592324,-107.408857253352,143.582665777798,-146.429552893387
uma_trp1_h38901_isac_2_targets,2803,5606,3,2.27562387666479e-06,38.5957024402346,161.109318175903,-107.408857253352,143.582665777798,-151.239622093979
uma_trp1_h38901_isac_2_targets,2803,5606,4,2.30349876029086e-06,158.661298975792,174.687860062032,-107.408857253352,143.582665777798,-150.824906409367
uma_trp1_h38901_isac_2_targets,2803,5606,5,2.30850349536695e-06,-107.408857253352,143.582665777798,-82.9681277524867,106.916833849212,-151.435542621685
