bistatic_range_m,log_R,az_off_boresight,rx_elevation_deg,radial_velocity,abs_bistatic_doppler_hz,speed,abs_frac_u,abs_frac_v,n_mpc,rss_max,rss_total_db,k_factor_db,dom_excess_delay,rms_delay_spread,aoa_spread_w,zoa_spread_w,first_rss_minus_dom,n_targets,nn_norm_range_sep,nn_norm_ang_sep,detected
559.304638985269,5.633547115503301,6.864852616537597,12.8605001724777,-22.4457754727211,599.14807391266,13.778280867527394,0.2710575720741142,0.12249794085278953,1,-104.254596509651,-104.25459650965101,60.0,0.0,2.117582368135751e-22,8.537736462515939e-7,0.0,0.0,1,,,1
583.903132838921,5.676587920084086,-20.5478993856204,11.3167427025327,14.8392149289492,396.105140312983,13.778280867527394,0.013316466216485523,0.27944596685899725,1,-108.361545026936,-108.361545026936,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
433.246864781158,5.378160511497545,26.2401359300731,3.45081804339883,18.7303055783662,499.970541214419,13.778280867527394,0.12264367208841698,0.07386460356506541,1,-104.87013069375,-104.87013069375001,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
492.387590498939,5.506119011359136,-12.196562548846199,23.4487907858182,-14.4314778218032,385.221359411488,13.778280867527394,0.20220712251523043,0.26626337466992744,1,-96.8437048627879,-96.84370486278792,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
434.693832229789,5.3814947687668315,-20.17102967685438,38.0198657732354,-8.74768186120956,233.503036895033,13.778280867527394,0.30716472440216336,0.29009088366236213,1,-102.856608309546,-102.85660830954599,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
204.267472704869,4.626283095200012,-51.9345923556157,20.784056511397,-1.73925931159942,46.4262804306276,13.778280867527394,0.4456654464859291,0.3550981796875803,1,-94.0802325859719,-94.08023258597188,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
553.379486426787,5.622896817849215,-31.2444214668127,18.5449746153614,4.19449795143709,111.964292420567,13.778280867527394,0.2637864822644289,0.1775664025874395,1,-101.691542296186,-101.691542296186,60.0,0.0,2.117582368135751e-22,-0.0,0.0,0.0,1,,,1
510.061783577701,5.5413846820910555,13.900893126838099,30.1986421395374,10.8419563996407,289.405786054682,13.778280867527394,0.3555524631549831,0.09598284553693048,2,-109.837296567275,-109.83725030278538,49.725342227259276,0.0,2.0847661988479838e-10,-0.0,0.0,0.0,1,,,1
462.960421016878,5.444494386107501,-0.18893189818719947,13.6438894433411,0.771493588897461,20.5935811122075,13.778280867527394,0.10254159500705805,0.4516294069660649,1,-98.2428556827274,-98.24285568272741,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
257.306727497923,4.8571216848994405,-38.80037650260011,33.8403015309916,0.853025958728457,22.7699355181912,13.778280867527394,0.3453768519345246,0.17984039473093105,1,-93.674011595192,-93.67401159519198,60.0,0.0,0.0,-0.0,1.4210854715202004e-14,0.0,1,,,1
589.753776475863,5.686557941227242,25.9790051663705,12.3019724059857,27.0247805582024,721.376066469062,13.778280867527394,0.30452597605365916,0.1819513305034297,1,-111.049851568337,-111.04985156833699,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
372.642409280772,5.227472090993066,26.766351843809602,4.02891519268646,20.2693182647663,541.051611810727,13.778280867527394,0.3756903636686175,0.2483168261312234,1,-102.562337883326,-102.562337883326,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
277.427927611862,4.9324139985757665,-17.488210395909398,32.9052862037233,-7.32699083093427,195.580342023167,13.778280867527394,0.07355923808817977,0.3840611955565265,1,-86.4763347021396,-86.47633470213958,60.0,0.0,0.0,8.537736462515939e-7,1.4210854715202004e-14,0.0,1,,,1
353.891716934776,5.175843801416625,-22.84678010282365,23.2455198243305,-2.97070757652807,79.2974929646645,13.778280867527394,0.4159784472460899,0.3704956356394895,2,-96.0761787454352,-96.07614351520897,50.90867117813612,0.0,2.8368197713453787e-10,-0.0,0.0,0.0,1,,,1
617.439553481294,5.732433994051617,-13.991649656891799,32.0478464545807,14.6910223185454,392.149415227903,13.778280867527394,0.44209882867678996,0.019927493433126386,1,-107.525085637165,-107.52508563716502,60.0,0.0,0.0,-0.0,1.4210854715202004e-14,0.0,1,,,1
326.327702683308,5.094754918863429,-0.20755521718620074,12.8813928268616,-11.3766951666953,303.679639177581,13.778280867527394,0.11300315271731952,0.13387341672473685,1,-81.9651134236141,-81.9651134236141,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
114.399502662444,4.046549551020042,-14.812733877713,59.720563812661,2.98062232178597,79.5621485802314,13.778280867527394,0.12507572344781437,0.36554966062142924,1,-88.1061604582124,-88.10616045821237,60.0,0.0,5.293955920339377e-23,8.537736462515939e-7,0.0,0.0,1,,,1
346.491558918323,5.154711276787196,45.920422631021594,26.9605786339547,13.2433131048459,353.505520387743,13.778280867527394,0.48961383868959985,0.4919247754906273,1,-106.587714167152,-106.58771416715199,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
421.443482188735,5.35053850055749,-13.1196414970739,-0.0286086136779288,11.3328387301825,302.508973477158,13.778280867527394,0.26352490700204445,0.01597806343562172,1,-88.1186712501257,-88.1186712501257,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
241.662576752662,4.794395261701323,27.173126497395202,58.5204845715162,-3.00369257651924,80.177965962211,13.778280867527394,0.3687747898388247,0.2904612872111798,1,-105.024722717181,-105.02472271718099,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
384.126439583137,5.25782458757815,10.459385850869403,43.0915325107112,-10.3656068485054,276.69052404831,13.778280867527394,0.24226859540229206,0.1386925192559083,1,-101.542538488089,-101.54253848808898,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
454.545505220923,5.426150849543948,20.948191948684702,11.7314436957787,29.3165014250023,782.549276766803,13.778280867527394,0.2017748021342829,0.4936109320452653,1,-106.653391558002,-106.65339155800199,60.0,0.0,2.117582368135751e-22,-0.0,0.0,0.0,1,,,1
541.89876524108,5.601932023436137,33.042033460855,23.4873545242434,24.6629577066878,658.33161455749,13.778280867527394,0.002521284640618404,0.24650690241295337,1,-112.605784299326,-112.605784299326,60.0,0.0,2.117582368135751e-22,-0.0,0.0,0.0,1,,,1
362.391614579968,5.199578254764931,-17.3419543761358,2.99006382065241,-10.5533173157761,281.701104549534,13.778280867527394,0.4746204424806528,0.33079122953851803,2,-89.1247572402258,-89.12451257018145,42.491912770206014,0.0,7.921754103656356e-10,-0.0,1.4210854715202004e-14,0.0,1,,,1
326.64065978984,5.095713486379044,-12.1980174656182,21.596078991608,-14.1459561805668,377.59989221758,13.778280867527394,0.2866785171455737,0.22205046311033527,1,-85.0067855084926,-85.00678550849258,60.0,0.0,0.0,-0.0,1.4210854715202004e-14,0.0,1,,,1
628.238263345214,5.749772314185417,-14.3026459522809,18.7290968216807,-8.20678938797581,219.064922073574,13.778280867527394,0.4867883866848155,0.27500723443565356,1,-104.038086620521,-104.03808662052099,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
277.206858583266,4.93161682881359,-12.756920386683,-0.0716124976596515,-14.5925705979759,389.521430339421,13.778280867527394,0.06608211922515483,0.03999595341809196,1,-76.1688455357429,-76.16884553574292,60.0,0.0,0.0,8.537736462515939e-7,1.4210854715202004e-14,0.0,1,,,1
576.547384118617,5.663910348518482,-2.233361439692999,23.7263122365367,11.1981901064948,298.914779833215,13.778280867527394,0.14162703415946942,0.12421636112013701,1,-105.135158255043,-105.135158255043,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
328.192635850606,5.100453559851031,18.528134690449498,33.6915052157041,-12.908247790989,344.561577342592,13.778280867527394,0.460685977063779,0.24892562542487084,2,-93.0223665780766,-93.01270861949371,26.52415985238136,0.0,2.3085708125666584e-9,-0.0,0.0,0.0,1,,,1
470.05243271016,5.459697066879708,-40.4264014797568,39.7714487160866,-0.32453165124324,8.66276658618427,13.778280867527394,0.05068248711468648,0.47125675709505543,1,-112.900373370266,-112.90037337026598,60.0,0.0,2.117582368135751e-22,-0.0,0.0,0.0,1,,,1
354.433733561867,5.177374218635155,27.8131084553063,14.8164068287267,24.6296558434511,657.442683487133,13.778280867527394,0.434400544550698,0.18312321317915803,1,-100.031226171645,-100.031226171645,60.0,0.0,2.117582368135751e-22,-0.0,0.0,0.0,1,,,1
426.096873913945,5.36151954341102,-57.4129048847148,36.8127318648759,-1.9546719400584,52.1763184096903,13.778280867527394,0.41398268226160084,0.17444853165937957,1,-120.719063120866,-120.71906312086598,60.0,0.0,0.0,-0.0,1.4210854715202004e-14,0.0,1,,,1
619.967780410795,5.736520329049495,5.124976418876898,4.00591046232041,-11.0089599071642,293.863632921724,13.778280867527394,0.1484723070912537,0.23550013168837136,1,-106.112773661754,-106.112773661754,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
592.353317105453,5.690956095733056,16.7501770429268,35.4537662409359,-1.34941856759131,36.020209533723,13.778280867527394,0.4876021371760517,0.4385333948017518,1,-110.681043325704,-110.68104332570398,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
420.28912933635,5.347795697058473,33.6957406628985,18.9861165796889,18.5141645994543,494.201061279716,13.778280867527394,0.2127684947330124,0.41084911922209777,1,-106.552971321355,-106.552971321355,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
482.449972604033,5.485730051121357,15.862598168736298,33.5250917603706,-5.76126983876303,153.786343064026,13.778280867527394,0.29155354161233316,0.32633218597395697,1,-108.667621960939,-108.667621960939,60.0,0.0,0.0,8.537736462515939e-7,1.4210854715202004e-14,0.0,1,,,1
457.397033719204,5.4324046159163295,-21.25672735385368,33.3748410922767,8.5111882752163,227.190282109049,13.778280867527394,0.31169332212494893,0.3963487837506712,1,-102.025443958082,-102.02544395808201,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
286.633952112775,4.965058792970426,28.395674223625697,51.9519591321063,-14.3371258388756,382.702809365864,13.778280867527394,0.3790951494627137,0.1998163896939893,1,-104.716278888385,-104.716278888385,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
516.962965696626,5.554824058300751,17.284283333441202,41.0629514976577,-14.4803356435033,386.525527752778,13.778280867527394,0.16863042839800446,0.020410895433123244,1,-110.522312680428,-110.52231268042802,60.0,0.0,2.117582368135751e-22,-0.0,0.0,0.0,1,,,1
426.078374712842,5.3614761269866715,39.240425773814096,15.2795383913286,-12.7789541987518,341.11032626631,13.778280867527394,0.4731082979284835,0.4329141774613099,1,-106.503348689739,-106.503348689739,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
388.894250267718,5.270160275889012,30.5727270279461,13.4803143720304,0.807115029218683,21.5444289625922,13.778280867527394,0.17219596795508352,0.4595604536365734,1,-103.884474811592,-103.88447481159199,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
529.121446113496,5.578070801723734,14.364781516593503,37.5372104167936,10.0235941774757,267.561134272929,13.778280867527394,0.2953104496584169,0.4968492604010457,1,-111.108801980979,-111.108801980979,60.0,0.0,0.0,-0.0,1.4210854715202004e-14,0.0,1,,,1
458.07919607717,5.433894905804845,48.374670701818104,34.6676210900118,0.252114977532746,6.72973867072931,13.778280867527394,0.326503689109515,0.20207435757157555,1,-114.295807333729,-114.295807333729,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
209.883777940621,4.6534067585759855,-11.713337539722101,13.113134415399,13.6754302329237,365.040080434783,13.778280867527394,0.32708508016686544,0.2599863857839546,2,-73.6509027400783,-73.64653902064491,29.977092873372982,0.0,1.2286542128780379e-9,-0.0,1.4210854715202004e-14,0.0,1,,,1
436.259966125394,5.385091137682325,-9.3390225800519,23.7311155799069,7.91998621233331,211.409246711095,13.778280867527394,0.246255021366367,0.12176046017405007,1,-97.6026965650534,-97.60269656505342,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
373.780761512276,5.230522245807644,46.5205546118041,25.8537266019692,-6.00484503968073,160.288128340283,13.778280867527394,0.10419129279366857,0.04559544624059342,1,-107.65728082713,-107.65728082712998,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
496.108028349022,5.513646521540974,0.16861791516049962,41.7787608645493,8.24202054973371,220.005352166292,13.778280867527394,0.07022762609516633,0.3201946189514153,1,-106.744511747243,-106.744511747243,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
317.875279295246,5.068511921814264,-42.4837890519611,8.80899165678727,-20.6271969710798,550.604515778901,13.778280867527394,0.35728069989220756,0.09949052645494127,1,-98.1073755580972,-98.10737555809722,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
586.304248980624,5.680691670494017,-13.0246593138211,31.4261731563656,-8.47921598623332,226.336841541312,13.778280867527394,0.15396533324926853,0.31521644513836833,1,-105.290210545566,-105.290210545566,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
273.158052689519,4.916903394680172,46.763629891860006,62.3114445403839,-12.4400639498848,332.064283721548,13.778280867527394,0.1672205017235182,0.33556665357298954,1,-121.649603194198,-121.649603194198,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
274.587260296544,4.92212191802161,50.050663742043895,37.809337202466,-0.605434638840205,16.1609474434051,13.778280867527394,0.3813168764878512,0.3828539818613521,1,-106.165462691121,-106.16546269112098,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
548.856057548418,5.61468903631382,1.6042640335932994,29.0482757465322,9.13750534760932,243.9086471323,13.778280867527394,0.21681805455095216,0.462515934998482,1,-105.405620287874,-105.405620287874,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
207.569011556497,4.642316689630854,-17.3639370350764,27.385111082163,-21.2003740321715,565.904407403557,13.778280867527394,0.4798530794022877,0.2809900487782748,1,-79.8482924834933,-79.8482924834933,60.0,0.0,1.0587911840678754e-22,8.537736462515939e-7,1.4210854715202004e-14,0.0,1,,,1
406.815922981607,5.315213624887776,54.7105918746865,31.789833298103,13.7526506447321,367.101335171025,13.778280867527394,0.20148682490313874,0.14224063412403964,2,-115.395874554443,-115.37283615954344,22.741796641148937,0.0,6.680982737352797e-9,-0.0,1.4210854715202004e-14,0.0,1,,,1
370.182782188378,5.220849709012109,1.4030150497959006,23.819973034961,-8.23147529677802,219.72386632478,13.778280867527394,0.2832273606927226,0.07634488335864553,1,-93.6811792175151,-93.68117921751508,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
481.9122545512,5.484614872418959,5.010891549611699,38.8451256491694,3.99858173958987,106.73467488656,13.778280867527394,0.17690350821239065,0.07095733273324711,1,-106.659927157261,-106.65992715726098,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
485.555178851933,5.492145754373355,29.4436294399096,33.5848475514098,12.1952546673004,325.529556939012,13.778280867527394,0.10427326071610032,0.2985198257682562,1,-109.965163696056,-109.965163696056,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
556.644373062452,5.628779386989983,-6.114229796534001,18.617282605339,16.6339887300542,444.013276405133,13.778280867527394,0.23000085555429806,0.21584569914786123,1,-101.952476605764,-101.952476605764,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
640.91723909513,5.769753155848946,19.6545805866089,27.3843571362219,3.91752196029343,104.570935402653,13.778280867527394,0.4429466743653201,0.28136394422876343,1,-107.074719983539,-107.07471998353898,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
520.054427032796,5.560786292909042,-22.036298772752488,21.8021282044661,-3.81803956800437,101.915438656699,13.778280867527394,0.14742595840345984,0.11512565970681266,1,-101.8748030347,-101.87480303469998,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
451.993265357306,5.420520099509307,-53.305632058551495,37.9327870755914,-7.7372017057653,206.530155534922,13.778280867527394,0.23784921570983286,0.32842729970648676,1,-119.0246057709,-119.02460577089998,60.0,0.0,0.0,-0.0,1.4210854715202004e-14,0.0,1,,,1
475.515653569676,5.471252621114295,-14.9740482403245,46.6653794508576,-16.2825865064241,434.633250051734,13.778280867527394,0.3258760993365293,0.2754631737322839,1,-105.439977228103,-105.43997722810302,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
605.310248412734,5.712593953323945,-18.2879853080379,23.0567442217398,8.11082337244148,216.503288440628,13.778280867527394,0.23925565489408207,0.4674374293689798,1,-108.023031205945,-108.023031205945,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
512.496143222016,5.546146005003846,18.2419394671877,14.915511717511,-1.99244855591403,53.1846946476308,13.778280867527394,0.3205410487372813,0.236621159971806,1,-105.202126638655,-105.20212663865499,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
503.044656224982,5.52753176537044,-21.43311009126665,40.3108093077382,-19.3436343480093,516.342207742646,13.778280867527394,0.08333847778702896,0.2981231523624288,2,-105.940972502699,-105.94088758885378,47.08801557846576,0.0,7.454826969511763e-10,8.537736462515939e-7,0.0,0.0,1,,,1
333.704686293282,5.117109248530846,27.162887843977003,12.9809233895446,13.3001235326947,355.021968704048,13.778280867527394,0.23536881307596147,0.18805202230543916,1,-97.1819173016264,-97.18191730162641,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
261.874920296218,4.874719805758293,-30.451161540802058,61.4473242693116,-5.97191945311679,159.409241273263,13.778280867527394,0.24847319785932243,0.10809786522831644,1,-109.33189214215,-109.33189214214998,60.0,0.0,1.0587911840678754e-22,-0.0,0.0,0.0,1,,,1
556.198220463977,5.627977561781324,-30.415120974575505,11.9909110692006,23.4388143283297,625.655392333512,13.778280867527394,0.15311876862558016,0.35179126658383897,1,-98.8146174457846,-98.8146174457846,60.0,0.0,2.117582368135751e-22,8.537736462515939e-7,0.0,0.0,1,,,1
454.941159735013,5.427020910764843,-42.7223367862735,38.849310764545,-4.60636034978542,122.958190269512,13.778280867527394,0.0920718046033393,0.07277775695713373,1,-113.378235383457,-113.378235383457,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
411.567327646086,5.3268254413525,-43.4850977939567,50.8884106687033,5.1019428414018,136.186839717496,13.778280867527394,0.108237080751314,0.17059765946491368,1,-117.349791594162,-117.34979159416199,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
548.285247631351,5.613648495836717,24.2026657608387,10.405962655595,-8.01887450259094,214.048885012404,13.778280867527394,0.09687560422454489,0.22011191803436425,1,-108.639852564489,-108.639852564489,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
522.337591809297,5.565166925888538,2.2553728514252,0.533314483926481,34.8193062734057,929.436379422045,13.778280867527394,0.25925799819405837,0.2978546970834329,1,-100.745781436708,-100.74578143670799,60.0,0.0,2.117582368135751e-22,-0.0,0.0,0.0,1,,,1
629.755774635447,5.752184904357523,2.5378740849813965,13.7653473251584,0.406120873008672,10.8406385484251,13.778280867527394,0.37625563806435847,0.3857257984166029,2,-103.813072406049,-103.8130717344928,60.0,0.0,2.1769201303424832e-11,-0.0,1.4210854715202004e-14,0.0,1,,,1
275.114257450556,4.924039312456416,33.6115518745521,49.0511231796935,-8.22689561368865,219.601620234176,13.778280867527394,0.3905671906862729,0.16942912224117634,1,-104.721667088514,-104.72166708851398,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
541.288597054937,5.600805407170254,-5.712651199100499,22.584329047756,-0.206991631737319,5.52525519210402,13.778280867527394,0.05899820547559731,0.289369642457487,1,-101.62663947596,-101.62663947596,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
332.580743914529,5.113735488896077,-51.9550135389147,15.7747701390693,6.73078793331905,179.665818677718,13.778280867527394,0.2517475488521157,0.300591564848137,1,-109.262789720708,-109.26278972070801,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
591.652217301517,5.689771810921026,12.570395530977002,8.33745879598152,24.7703599588078,661.198517176641,13.778280867527394,0.109159103856042,0.35990074863482846,1,-103.440299245899,-103.44029924589901,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
324.774930748997,5.089985241094197,-52.413297353638995,11.500474615163,-4.24304996957498,113.260297906644,13.778280867527394,0.15130795363327465,0.3800336547830119,2,-110.187510353098,-110.18746786654752,50.09530715271721,0.0,5.853812971164897e-10,8.537736462515939e-7,1.4210854715202004e-14,0.0,1,,,1
355.971352386579,5.181703076229915,51.346090212177,32.1828891742775,20.4344571839455,545.459686972777,13.778280867527394,0.15022441692588373,0.04395343923642514,1,-110.160814684602,-110.160814684602,60.0,0.0,0.0,-0.0,1.4210854715202004e-14,0.0,1,,,1
593.12323137101,5.692255006917415,0.6616570415758005,3.49758917036952,11.1077974267991,296.501915996038,13.778280867527394,0.3688424906376919,0.04779068646405271,1,-101.287126882122,-101.28712688212198,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
595.38000367423,5.696052682765495,14.5956904055776,6.81837457130314,14.4804413513829,386.528349427285,13.778280867527394,0.00685824880015673,0.2008831026752329,1,-100.692847603654,-100.69284760365399,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
469.581132020603,5.458693908314987,23.831233810280203,40.436521847051,0.355785283943749,9.49702396606591,13.778280867527394,0.1591037589280475,0.2446337906122018,1,-108.254289816656,-108.25428981665598,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
313.744608154452,5.055432124573288,7.4520018750422,68.601686435492,4.14151527195761,110.550018701245,13.778280867527394,0.4857806450461586,0.2058702339689944,1,-118.202409388517,-118.20240938851698,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
357.075274787875,5.184799432740719,14.2708699971922,39.3906220696161,8.52683692467969,227.607993593186,13.778280867527394,0.09629810956164864,0.3073288622098609,1,-98.243461866493,-98.24346186649299,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
607.335187652038,5.715933661801301,-19.3113084301459,32.6960039736178,-11.4938271722063,306.806259399758,13.778280867527394,0.09437972301151909,0.28581212766389186,1,-108.394473708359,-108.394473708359,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
170.343067152647,4.4446672650531545,-30.608423766471713,61.355922804898,2.68940918286233,71.7887574805917,13.778280867527394,0.18949155299662213,0.08366277637835395,1,-102.670451852598,-102.67045185259802,60.0,0.0,1.0587911840678754e-22,8.537736462515939e-7,0.0,0.0,1,,,1
535.767055580126,5.590552288247591,1.0896065934839,13.9580455075339,7.03236984818179,187.715984894364,13.778280867527394,0.40945339886086274,0.2812371982812216,1,-101.932836452647,-101.93283645264698,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
335.193595533471,5.12156108146173,0.7618376767776986,35.608131908024,-0.917178107835093,24.4823573777661,13.778280867527394,0.3459212387905864,0.36837227130539674,1,-89.8018942653488,-89.80189426534879,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
492.14650501928,5.505629266035788,35.4982777078808,43.9947161477849,10.6257429616884,283.634371961167,13.778280867527394,0.36775493955880023,0.22694494540785115,1,-114.299628076579,-114.299628076579,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
346.746737485811,5.155447469753852,24.838383866476903,75.5684834247412,-4.7737234265684,127.425635166681,13.778280867527394,0.35003178143778513,0.009721015985569181,1,-135.654030408325,-135.654030408325,60.0,0.0,0.0,-0.0,2.842170943040401e-14,0.0,1,,,
484.995289891243,5.490991998765931,33.0463240876273,5.81084742447754,-19.7771665613927,527.914540850203,13.778280867527394,0.36047518835923853,0.23982878215240344,1,-108.817631456109,-108.81763145610898,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
292.132371125875,4.984059844760798,-2.6660479539971007,55.5937220040162,-3.56634140596046,95.1968260973227,13.778280867527394,0.15893193083788426,0.4016508457624468,1,-100.771221612539,-100.77122161253898,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
228.360088637532,4.737776538684277,-26.7386657008481,2.96417320566021,-6.44782672954648,172.112697582019,13.778280867527394,0.3782341206828921,0.3452317607610469,2,-76.9845743466208,-76.98415022829175,40.10276063520898,0.0,5.04829584894466e-10,-0.0,0.0,0.0,1,,,1
478.555357902793,5.477624714138392,23.590626931556002,9.75257200482559,0.0655671819279995,1.7501935191228,13.778280867527394,0.3787000508677849,0.42059984778050286,1,-106.534508064002,-106.534508064002,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
590.486998739321,5.6878004374588285,11.841644466225503,36.2257306245773,3.95395651888923,105.543487927428,13.778280867527394,0.29727489892279113,0.08902396442555727,2,-110.73488821648,-110.72443165694253,26.178725638410853,0.0,5.1682024101890225e-9,1.2074182697257333e-6,1.4210854715202004e-14,0.0,1,,,1
289.632617264045,4.975466102283675,31.546919795393798,71.6006591873045,7.87247037251807,210.140900070978,13.778280867527394,0.2845055295480394,0.36414857985115034,2,-126.733372937025,-126.09639587177509,8.014224612309988,0.0,2.5531185529508217e-7,-0.0,0.0,0.0,1,,,1
303.299480821691,5.021573522368173,8.832460434378902,11.9344012778317,32.1272210053498,857.576188842993,13.778280867527394,0.19274258657091448,0.3826668730128642,1,-88.8611001487308,-88.86110014873081,60.0,0.0,0.0,-0.0,1.4210854715202004e-14,0.0,1,,,1
246.365793048543,4.8136702145486865,-6.486690120822701,37.9729543848195,-10.1273033553675,270.329457169877,13.778280867527394,0.15019873090475322,0.31073798184492674,1,-85.0646286093678,-85.0646286093678,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
306.655442620328,5.0325775999941245,16.5131749759433,30.4941493371727,19.3338813886057,516.081870698435,13.778280867527394,0.16254092852930846,0.2384120477497902,1,-91.3203402632642,-91.32034026326421,60.0,0.0,0.0,-0.0,1.4210854715202004e-14,0.0,1,,,1
408.982832076921,5.320525999239817,-0.7259621694563982,22.068445481786,13.9916153943747,373.480053057398,13.778280867527394,0.37573841873934855,0.02284604089072495,1,-99.7850958454716,-99.78509584547162,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
353.593237651602,5.175000025732215,-14.3513455813567,41.2480964065424,1.42874633128706,38.1377160945399,13.778280867527394,0.03641823802024646,0.09826674017164905,1,-94.1530319991646,-94.15303199916458,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
415.821554026216,5.337109031005339,-35.43512736576557,17.0262678500684,-3.83182219304915,102.283340102522,13.778280867527394,0.2601800910406311,0.36992326112338425,1,-101.641246451439,-101.641246451439,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
683.614283139655,5.834246664465051,-8.6073165583549,28.4433124581467,9.0889504871201,242.612565774961,13.778280867527394,0.21106460738751842,0.2412492496171872,2,-106.402882141399,-106.3987362460965,30.199586695142756,0.0,1.0377410604181205e-9,1.2074182697257333e-6,0.0,0.0,1,,,1
588.493863252585,5.684419318307909,-10.5878765564559,5.98615258247666,-22.6452353506977,604.472282998588,13.778280867527394,0.1522740983990607,0.33721923691014233,1,-96.7531906280269,-96.75319062802689,60.0,0.0,0.0,8.537736462515939e-7,0.0,0.0,1,,,1
90.0350127798627,3.8070514450047885,23.017799294135102,29.2544126021575,1.52804634855878,40.7883446798678,13.778280867527394,0.08332425091021811,0.3619700852504195,1,-64.2783291962036,-64.2783291962036,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
296.130955805965,4.997654594189403,17.3762840402239,70.8854988376514,-5.95155345681776,158.865609021808,13.778280867527394,0.12939736378187927,0.2357140903862529,1,-121.898019703849,-121.89801970384899,60.0,0.0,0.0,-0.0,0.0,0.0,1,,,1
354.007514353088,5.176170959334664,28.091890419004002,10.08404020222,2.03699955152797,54.3739003066389,13.778280867527394,0.16439187195378757,0.3970404823065019,1,-100.755647988759,-100.75564798875901,60.0,0.0,0.0,8.537736462515939e-7,1.4210854715202004e-14,0.0,1,,,1
